Bill Morgan,Portland,"Washington County, Oregon",United States,"Washington,_D.C."
Jack Wilson,Portland,"Washington County, Oregon",United States,"Washington,_D.C."
John Robinson,Portland,"Washington County, Oregon",United States,"Washington,_D.C."
Daniel Parker,Portland,"Washington County, Oregon",United States,"Washington,_D.C."
Bernard Coyne,Anthon,"Woodbury County, Iowa",United States,"Washington,_D.C."
Brad Scott,Arcadia,Florida,United States,"Washington,_D.C."
Dick Taylor,Algona,Iowa,United States,"Washington,_D.C."
Thomas Coleman,Barnstable,Massachusetts,United States,"Washington,_D.C."
John Marshall,Cambridge,Massachusetts,United States,"Washington,_D.C."
William Phillips,Beverly,Massachusetts,United States,"Washington,_D.C."
Joe Courtney,Jackson,Mississippi,United States,"Washington,_D.C."
Aaron Harper,Jackson,Mississippi,United States,"Washington,_D.C."
Barry Lyons,Biloxi,Mississippi,United States,"Washington,_D.C."
Jack Lewis,Portland,Oregon,United States,"Washington,_D.C."
James Whalen,Portland,Oregon,United States,"Washington,_D.C."
Chris Bailey,Portland,Oregon,United States,"Washington,_D.C."
Syl Johnson,Portland,Oregon,United States,"Washington,_D.C."
Don Barclay,Ashland,Oregon,United States,"Washington,_D.C."
Adam Warren,Birmingham,Alabama,United States,"Washington,_D.C."
Frank Cooke,Bismarck,North Dakota,United States,"Washington,_D.C."
Charles Reid,Mont-Tremblant,Laurentides,Canada,Ottawa
David Dahl,Birmingham,"Jefferson County, Alabama",United States,"Washington,_D.C."
Adam Warren,Birmingham,"Shelby County, Alabama",United States,"Washington,_D.C."
Pata,Chiba,Chiba Prefecture,Japan,Tokyo
Joe Williams,Daisy,Georgia (U.S. state),United States,"Washington,_D.C."
Andrew Brown,Chesapeake,Virginia,United States,"Washington,_D.C."
Dan Jennings,Daphne,Alabama,United States,"Washington,_D.C."
"Richmond McDavid Flowers, Jr.",Dothan,Alabama,United States,"Washington,_D.C."
Sean McNamara,Burbank,California,United States,"Washington,_D.C."
Brett Young,Carson,California,United States,"Washington,_D.C."
Chad Allen,Cerritos,California,United States,"Washington,_D.C."
Tim Harris,Compton,California,United States,"Washington,_D.C."
Anthony Johnson,Compton,California,United States,"Washington,_D.C."
Laura Davis,Concord,California,United States,"Washington,_D.C."
Don Rose,Covina,California,United States,"Washington,_D.C."
George Clark,Carthage,Illinois,United States,"Washington,_D.C."
James Whitley,Decatur,Illinois,United States,"Washington,_D.C."
Jerry Lambert,Clyde,Kansas,United States,"Washington,_D.C."
John Doll,Dodge City,Kansas,United States,"Washington,_D.C."
Ben Ryan,Brighton,Michigan,United States,"Washington,_D.C."
Edward Ellis,Coldwater,Michigan,United States,"Washington,_D.C."
Peter Brown,Dearborn,Michigan,United States,"Washington,_D.C."
Heather Williams,Dearborn,Michigan,United States,"Washington,_D.C."
Jessica Smith,Dearborn,Michigan,United States,"Washington,_D.C."
Scott Sanderson,Dearborn,Michigan,United States,"Washington,_D.C."
Kevin Lynch,Bloomington,Minnesota,United States,"Washington,_D.C."
Paul H. Anderson,Eden Prairie,Minnesota,United States,"Washington,_D.C."
Robert Simpson,Bosworth,Missouri,United States,"Washington,_D.C."
Colin Brown,Chillicothe,Missouri,United States,"Washington,_D.C."
Paul Miller,Diamond,Missouri,United States,"Washington,_D.C."
John Kirby,David City,Nebraska,United States,"Washington,_D.C."
Jason Thompson,Camden,New Jersey,United States,"Washington,_D.C."
Lester Smith,Concord,North Carolina,United States,"Washington,_D.C."
Tracy Johnson,Concord,North Carolina,United States,"Washington,_D.C."
Mark Murphy,Canton,Ohio,United States,"Washington,_D.C."
Michael Hawkins,Canton,Ohio,United States,"Washington,_D.C."
Tony King,Canton,Ohio,United States,"Washington,_D.C."
Bob Peterson,Chillicothe,Ohio,United States,"Washington,_D.C."
Ted Lewis,Circleville,Ohio,United States,"Washington,_D.C."
Jane Jacobs,Cuyahoga Falls,Ohio,United States,"Washington,_D.C."
Rick Middleton,Delaware,Ohio,United States,"Washington,_D.C."
Al Michaels,DuBois,Pennsylvania,United States,"Washington,_D.C."
Barbara Morgan,Buffalo,"Wilson County, Kansas",United States,"Washington,_D.C."
David Smith,Decatur,"Adams County, Indiana",United States,"Washington,_D.C."
Bobby Bennett,Burlington,"Alamance County, North Carolina",United States,"Washington,_D.C."
S. John Ross,Cumberland,"Allegany County, Maryland",United States,"Washington,_D.C."
Dan Jennings,Daphne,"Baldwin County, Alabama",United States,"Washington,_D.C."
Jason Thompson,Camden,"Camden County, New Jersey",United States,"Washington,_D.C."
John Jenkins,Bosworth,"Carroll County, Missouri",United States,"Washington,_D.C."
Charles Pinckney,Charleston,"Charleston County, South Carolina",United States,"Washington,_D.C."
Charles Martin,Canton,"Cherokee County, Georgia",United States,"Washington,_D.C."
Justin Lewis,Douglas,"Coffee County, Georgia",United States,"Washington,_D.C."
Jason Carter,Decatur,"DeKalb County, Georgia",United States,"Washington,_D.C."
Randy Scott,Decatur,"DeKalb County, Georgia",United States,"Washington,_D.C."
Scott Taylor,Defiance,"Defiance County, Ohio",United States,"Washington,_D.C."
Mark Slater,Crosby,"Divide County, North Dakota",United States,"Washington,_D.C."
Mike Reilly,Dubuque,"Dubuque County, Iowa",United States,"Washington,_D.C."
Joe Williams,Daisy,"Evans County, Georgia",United States,"Washington,_D.C."
Kevin Patterson,Brunswick,"Glynn County, Georgia",United States,"Washington,_D.C."
John King,Demorest,"Habersham County, Georgia",United States,"Washington,_D.C."
Paul H. Anderson,Eden Prairie,"Hennepin County, Minnesota",United States,"Washington,_D.C."
Mark Wilson,Cottage Grove,"Lane County, Oregon",United States,"Washington,_D.C."
Joseph Abbott,Decatur,"Limestone County, Alabama",United States,"Washington,_D.C."
Jeff Smith,Columbus,"Lowndes County, Mississippi",United States,"Washington,_D.C."
John Smith,Columbus,"Lowndes County, Mississippi",United States,"Washington,_D.C."
Tyson Lee,Columbus,"Lowndes County, Mississippi",United States,"Washington,_D.C."
James Griffin,Camilla,"Mitchell County, Georgia",United States,"Washington,_D.C."
Terry Taylor,Crestview,"Okaloosa County, Florida",United States,"Washington,_D.C."
Scott Gordon,Brockton,"Plymouth County, Massachusetts",United States,"Washington,_D.C."
Chris Bender,Brockton,"Plymouth County, Massachusetts",United States,"Washington,_D.C."
Nancy Wilson,Chillicothe,"Ross County, Ohio",United States,"Washington,_D.C."
Wayne Stevens,Chillicothe,"Ross County, Ohio",United States,"Washington,_D.C."
Thomas Williams,Duluth,"St. Louis County, Minnesota",United States,"Washington,_D.C."
Michael Davies,Chesterfield,"St. Louis County, Missouri",United States,"Washington,_D.C."
Michael Hawkins,Canton,"Stark County, Ohio",United States,"Washington,_D.C."
Steve Miller,Canton,"Stark County, Ohio",United States,"Washington,_D.C."
Mike Barr,Canton,"Stark County, Ohio",United States,"Washington,_D.C."
George Rex,Canton,"Stark County, Ohio",United States,"Washington,_D.C."
Doug Berry,Claremont,"Sullivan County, New Hampshire",United States,"Washington,_D.C."
Paul Collins,Danbury,"Woodbury County, Iowa",United States,"Washington,_D.C."
Leonard Johnson,Clearwater,Florida,United States,"Washington,_D.C."
Aaron Kelly,Davenport,Florida,United States,"Washington,_D.C."
Horace Allen,DeLand,Florida,United States,"Washington,_D.C."
James Wilson,Crawfordsville,Indiana,United States,"Washington,_D.C."
Thomas Andrews,Brockton,Massachusetts,United States,"Washington,_D.C."
Frank Whitney,Brockton,Massachusetts,United States,"Washington,_D.C."
Jeff Smith,Columbus,Mississippi,United States,"Washington,_D.C."
John Smith,Columbus,Mississippi,United States,"Washington,_D.C."
John Kean,Elizabeth,New Jersey,United States,"Washington,_D.C."
James Manning,Elizabeth,New Jersey,United States,"Washington,_D.C."
Jack Marshall,El Dorado,"Butler County, Kansas",United States,"Washington,_D.C."
Roger Marshall,El Dorado,"Butler County, Kansas",United States,"Washington,_D.C."
David Green,Emporia,"Lyon County, Kansas",United States,"Washington,_D.C."
Stephen Lee,Englewood,"Bergen County, New Jersey",United States,"Washington,_D.C."
Ernie Jones,Elkhart,"Elkhart County, Indiana",United States,"Washington,_D.C."
John Morris,Elizabeth,"Union County, New Jersey",United States,"Washington,_D.C."
James Manning,Elizabeth,"Union County, New Jersey",United States,"Washington,_D.C."
John Richardson,Durham,County Durham,United Kingdom,London
William Chapman,Durham,County Durham,United Kingdom,London
Sarah Clark,Durham,County Durham,United Kingdom,London
Joseph Gray,Durham,County Durham,United Kingdom,London
Christian Taylor,Fayetteville,Georgia (U.S. state),United States,"Washington,_D.C."
Andrew Adams,Fayetteville,Georgia (U.S. state),United States,"Washington,_D.C."
Corey Johnson,Forest Park,Georgia (U.S. state),United States,"Washington,_D.C."
John King,Gainesville,Georgia (U.S. state),United States,"Washington,_D.C."
Patrick Johnson,Gainesville,Georgia (U.S. state),United States,"Washington,_D.C."
Josh Fields,Hull,Georgia (U.S. state),United States,"Washington,_D.C."
Chris Beck,Jefferson,Georgia (U.S. state),United States,"Washington,_D.C."
Chris Ellis,Hampton,Virginia,United States,"Washington,_D.C."
Kevin Mitchell,Harrisburg,"Cumberland County, Pennsylvania",United States,"Washington,_D.C."
Kris Wilson,Harrisburg,"Cumberland County, Pennsylvania",United States,"Washington,_D.C."
Jennifer Brady,Harrisburg,"Cumberland County, Pennsylvania",United States,"Washington,_D.C."
Mike Regan,Harrisburg,"Cumberland County, Pennsylvania",United States,"Washington,_D.C."
Walter Gilbert,Fairfield,Alabama,United States,"Washington,_D.C."
Mark Thompson,Florence,Alabama,United States,"Washington,_D.C."
Stacy Jones,Gadsden,Alabama,United States,"Washington,_D.C."
Roger Brown,Hamilton,Alabama,United States,"Washington,_D.C."
Mick Jenkins,Huntsville,Alabama,United States,"Washington,_D.C."
Terry Owens,Jasper,Alabama,United States,"Washington,_D.C."
Jim Walkup,Havana,Arkansas,United States,"Washington,_D.C."
Gauge,Hot Springs,Arkansas,United States,"Washington,_D.C."
James White,Hot Springs,Arkansas,United States,"Washington,_D.C."
Billy Taylor,Hoxie,Arkansas,United States,"Washington,_D.C."
Robert Thomas,Jacksonville,Arkansas,United States,"Washington,_D.C."
Alex Kim,Fullerton,California,United States,"Washington,_D.C."
Chris Holmes,Glendale,California,United States,"Washington,_D.C."
Bryan Taylor,Hanford,California,United States,"Washington,_D.C."
Keith Johnson,Hanford,California,United States,"Washington,_D.C."
Tim Scott,Hanford,California,United States,"Washington,_D.C."
Mark Lee,Inglewood,California,United States,"Washington,_D.C."
Sabi,Inglewood,California,United States,"Washington,_D.C."
Sabi,Inglewood,California,United States,"Washington,_D.C."
Christian Friedrich,Evanston,Illinois,United States,"Washington,_D.C."
Brandon Brown,Houma,Louisiana,United States,"Washington,_D.C."
James Young,Flint,Michigan,United States,"Washington,_D.C."
Charles Smith,Flint,Michigan,United States,"Washington,_D.C."
John Sanders,Grand Island,Nebraska,United States,"Washington,_D.C."
Joe Harris,Fayetteville,North Carolina,United States,"Washington,_D.C."
Eric Hicks,Greensboro,North Carolina,United States,"Washington,_D.C."
Jerry Ellis,Hugo,Oklahoma,United States,"Washington,_D.C."
Kevin Mitchell,Harrisburg,Pennsylvania,United States,"Washington,_D.C."
Ian Williams,Johnstown,Pennsylvania,United States,"Washington,_D.C."
John Walker,Johnstown,Pennsylvania,United States,"Washington,_D.C."
Robert Baker,Gainesville,"Alachua County, Florida",United States,"Washington,_D.C."
Paul Drayton,Glen Cove,"Nassau County, New York",United States,"Washington,_D.C."
Mark Lewis,Hamilton,"Butler County, Ohio",United States,"Washington,_D.C."
John Woods,Johnstown,"Cambria County, Pennsylvania",United States,"Washington,_D.C."
Frank Burns,Johnstown,"Cambria County, Pennsylvania",United States,"Washington,_D.C."
Douglas Miller,Johnstown,"Cambria County, Pennsylvania",United States,"Washington,_D.C."
Charles Dudley,Harrisburg,"Dauphin County, Pennsylvania",United States,"Washington,_D.C."
Timothy Davis,Gloucester,"Essex County, Massachusetts",United States,"Washington,_D.C."
James Carr,Haverhill,"Essex County, Massachusetts",United States,"Washington,_D.C."
Calvin Russell,Fairburn,"Fulton County, Georgia",United States,"Washington,_D.C."
Thomas Brown,Galveston,"Galveston County, Texas",United States,"Washington,_D.C."
Jack Keenan,Greensboro,"Guilford County, North Carolina",United States,"Washington,_D.C."
Henry Williams,Greensboro,"Hale County, Alabama",United States,"Washington,_D.C."
Matt McClure,Gainesville,"Hall County, Georgia",United States,"Washington,_D.C."
Jennifer Taylor,Hoboken,"Hudson County, New Jersey",United States,"Washington,_D.C."
Richard Jordan,Holdenville,"Hughes County, Oklahoma",United States,"Washington,_D.C."
Chris Beck,Jefferson,"Jackson County, Georgia",United States,"Washington,_D.C."
Walter Gilbert,Fairfield,"Jefferson County, Alabama",United States,"Washington,_D.C."
Derrick Graham,Groveland,"Lake County, Florida",United States,"Washington,_D.C."
Margaret Craven,Helena,"Lewis and Clark County, Montana",United States,"Washington,_D.C."
Roger Brown,Hamilton,"Marion County, Alabama",United States,"Washington,_D.C."
Jim Lind,Isle,"Mille Lacs County, Minnesota",United States,"Washington,_D.C."
Brandon Smith,Hazard,"Perry County, Kentucky",United States,"Washington,_D.C."
Mary Lambert,Helena,"Phillips County, Arkansas",United States,"Washington,_D.C."
John Hancock,Hazen,"Prairie County, Arkansas",United States,"Washington,_D.C."
John Brewer,Griffin,"Spalding County, Georgia",United States,"Washington,_D.C."
Richie Cunningham,Houma,"Terrebonne Parish, Louisiana",United States,"Washington,_D.C."
Robert Jones,Jeffersonville,"Twiggs County, Georgia",United States,"Washington,_D.C."
Dan Miller,Highland Park,"Wayne County, Michigan",United States,"Washington,_D.C."
Peter Marshall,Huntington,"Wayne County, West Virginia",United States,"Washington,_D.C."
Craig Johnson,Huntington,"Wayne County, West Virginia",United States,"Washington,_D.C."
Jimmy Stewart,Huntington,"Wayne County, West Virginia",United States,"Washington,_D.C."
Michael Ray,Eustis,Florida,United States,"Washington,_D.C."
Ryan McIntosh,Hollywood,Florida,United States,"Washington,_D.C."
John Bowers,Garrett,Indiana,United States,"Washington,_D.C."
Jeremy Jordan,Hammond,Indiana,United States,"Washington,_D.C."
Jeremy Jordan,Hammond,Indiana,United States,"Washington,_D.C."
Alan Campbell,Homestead,"Miami-Dade County, Florida",United States,"Washington,_D.C."
Ryan McIntosh,Hollywood,"Broward County, Florida",United States,"Washington,_D.C."
Jack Ryan,Haverhill,Massachusetts,United States,"Washington,_D.C."
Carlos Antoine Emmons,Greenwood,Mississippi,United States,"Washington,_D.C."
Robert Kent,Indianola,Mississippi,United States,"Washington,_D.C."
James Anderson,Junction City,Arkansas,United States,"Washington,_D.C."
Jimmy Smith,Kankakee,Illinois,United States,"Washington,_D.C."
Al Smith,Kirkwood,Missouri,United States,"Washington,_D.C."
Lou Brock,Kalamazoo,"Kalamazoo County, Michigan",United States,"Washington,_D.C."
Jimmy Smith,Kankakee,"Kankakee County, Illinois",United States,"Washington,_D.C."
Brandon Williams,Kirkwood,"St. Louis County, Missouri",United States,"Washington,_D.C."
Brett Williams (American football),Kissimmee,Florida,United States,"Washington,_D.C."
David Robinson,Key West,Florida,United States,"Washington,_D.C."
John Patterson,Key West,Florida,United States,"Washington,_D.C."
John Elliott,Keosauqua,Iowa,United States,"Washington,_D.C."
Frank Holder,Georgetown,Demerara-Mahaica,Guyana,"Georgetown,_Guyana"
Troy Davis,Lawrenceville,Georgia (U.S. state),United States,"Washington,_D.C."
Mark Thomas,Lilburn,Georgia (U.S. state),United States,"Washington,_D.C."
Bill Copeland,Lilburn,Georgia (U.S. state),United States,"Washington,_D.C."
George Foster,Macon,Georgia (U.S. state),United States,"Washington,_D.C."
Vernon Smith,Macon,Georgia (U.S. state),United States,"Washington,_D.C."
William Lindsay,Lexington,Virginia,United States,"Washington,_D.C."
Mike Hubbard,Lynchburg,Virginia,United States,"Washington,_D.C."
George Adams,Lynchburg,Virginia,United States,"Washington,_D.C."
Chris Cook,Lynchburg,Virginia,United States,"Washington,_D.C."
Tyler Wilson,Lynchburg,Virginia,United States,"Washington,_D.C."
Walter Schmidt,London,Arkansas,United States,"Washington,_D.C."
Jack Haley,Long Beach,California,United States,"Washington,_D.C."
Brad Wilson,Long Beach,California,United States,"Washington,_D.C."
Jack Smith,Long Beach,California,United States,"Washington,_D.C."
James McDonald,Long Beach,California,United States,"Washington,_D.C."
Ted Robinson,Long Beach,California,United States,"Washington,_D.C."
Jon Bentley,Long Beach,California,United States,"Washington,_D.C."
Gary Holman,Long Beach,California,United States,"Washington,_D.C."
Josh Zuckerman,Los Alamitos,California,United States,"Washington,_D.C."
Jake Scott,Lewiston,Idaho,United States,"Washington,_D.C."
Lawrence Brown,Lawrence,Kansas,United States,"Washington,_D.C."
Chris Brown,Liberal,Kansas,United States,"Washington,_D.C."
Jim Jones,London,Kentucky,United States,"Washington,_D.C."
Jack Conway,Louisville,Kentucky,United States,"Washington,_D.C."
Mary Fisher,Louisville,Kentucky,United States,"Washington,_D.C."
Joel Parker,Louisville,Kentucky,United States,"Washington,_D.C."
Michael Williams,Louisville,Kentucky,United States,"Washington,_D.C."
Larry Clark,Louisville,Kentucky,United States,"Washington,_D.C."
Cameron Watson,Louisville,Kentucky,United States,"Washington,_D.C."
Bill White,Louisville,Kentucky,United States,"Washington,_D.C."
Robert Manning,Manchester,Kentucky,United States,"Washington,_D.C."
Joe Thomas,Lafayette,Louisiana,United States,"Washington,_D.C."
Keith Thibodeaux,Lafayette,Louisiana,United States,"Washington,_D.C."
Reggie Williams,Lake Charles,Louisiana,United States,"Washington,_D.C."
Ron Miller,Lake Charles,Louisiana,United States,"Washington,_D.C."
Christopher Stone,Manchester,New Hampshire,United States,"Washington,_D.C."
Ken Wood,Lincolnton,North Carolina,United States,"Washington,_D.C."
Lindsay Davis,Lakewood,Ohio,United States,"Washington,_D.C."
Mary Lawrence,Lorain,Ohio,United States,"Washington,_D.C."
Chris Brown,Liberal,"Seward County, Kansas",United States,"Washington,_D.C."
Travis Walton,Lima,"Allen County, Ohio",United States,"Washington,_D.C."
George Foster,Macon,"Bibb County, Georgia",United States,"Washington,_D.C."
Leon Williams,Macon,"Bibb County, Georgia",United States,"Washington,_D.C."
Craig Stevens,Liberty,"Clay County, Missouri",United States,"Washington,_D.C."
Robert Wright,Lawton,"Comanche County, Oklahoma",United States,"Washington,_D.C."
Benjamin Curtis,Lawton,"Comanche County, Oklahoma",United States,"Washington,_D.C."
Imran Khan,Madison,"Dane County, Wisconsin",United States,"Washington,_D.C."
Blake Young,Madison,"Dane County, Wisconsin",United States,"Washington,_D.C."
Pierre Bernard,Leon,"Decatur County, Iowa",United States,"Washington,_D.C."
Bill Cronin,Lawrence,"Essex County, Massachusetts",United States,"Washington,_D.C."
Albert Cole,Lynn,"Essex County, Massachusetts",United States,"Washington,_D.C."
Kathy Sullivan,Manchester,"Hillsborough County, New Hampshire",United States,"Washington,_D.C."
Christopher Stone,Manchester,"Hillsborough County, New Hampshire",United States,"Washington,_D.C."
George Benson,Madison,"Jefferson County, Indiana",United States,"Washington,_D.C."
Mary Fisher,Louisville,"Jefferson County, Kentucky",United States,"Washington,_D.C."
Joel Parker,Louisville,"Jefferson County, Kentucky",United States,"Washington,_D.C."
Bill White,Louisville,"Jefferson County, Kentucky",United States,"Washington,_D.C."
Rick Wilson,Louisville,"Jefferson County, Kentucky",United States,"Washington,_D.C."
Stephen Jones,Lafayette,"Lafayette Parish, Louisiana",United States,"Washington,_D.C."
Randy Brown,Leesburg,"Lake County, Florida",United States,"Washington,_D.C."
Roy Rogers,Linden,"Marengo County, Alabama",United States,"Washington,_D.C."
John Miller,Lowell,"Middlesex County, Massachusetts",United States,"Washington,_D.C."
John Grady,Lowell,"Middlesex County, Massachusetts",United States,"Washington,_D.C."
Frank Wilson,Malden,"Middlesex County, Massachusetts",United States,"Washington,_D.C."
Dusty Miller,Malvern,"Mills County, Iowa",United States,"Washington,_D.C."
Mike Fellows,Lewiston,"Nez Perce County, Idaho",United States,"Washington,_D.C."
Frank Sawyer,Mansfield,"Richland County, Ohio",United States,"Washington,_D.C."
Bob Simmons,Livingston,"Sumter County, Alabama",United States,"Washington,_D.C."
Chris Conrad,Lafayette,"Tippecanoe County, Indiana",United States,"Washington,_D.C."
Jonathan Johnson,LaGrange,"Troup County, Georgia",United States,"Washington,_D.C."
Kevin Dean,Madison,Wisconsin,United States,"Washington,_D.C."
Bill Foster,Madison,Wisconsin,United States,"Washington,_D.C."
Bill Collins,Madison,Wisconsin,United States,"Washington,_D.C."
Richard Young,Kissimmee,Florida,United States,"Washington,_D.C."
Scott Adams,Lake City,Florida,United States,"Washington,_D.C."
Jerry Johnson,Linn Grove,Iowa,United States,"Washington,_D.C."
Dusty Miller,Malvern,Iowa,United States,"Washington,_D.C."
Bill Cronin,Lawrence,Massachusetts,United States,"Washington,_D.C."
Tim Callahan,Lawrence,Massachusetts,United States,"Washington,_D.C."
John Miller,Lowell,Massachusetts,United States,"Washington,_D.C."
Ed Flanagan,Lowell,Massachusetts,United States,"Washington,_D.C."
David Robinson,Malden,Massachusetts,United States,"Washington,_D.C."
Andy Kennedy,Louisville,Mississippi,United States,"Washington,_D.C."
Dick Smith,Lebanon,Oregon,United States,"Washington,_D.C."
William Wynne,Marietta,Georgia (U.S. state),United States,"Washington,_D.C."
Richard Shelton,Marietta,Georgia (U.S. state),United States,"Washington,_D.C."
Eric Harris,Marietta,Georgia (U.S. state),United States,"Washington,_D.C."
Chuck Moore,Marianna,Arkansas,United States,"Washington,_D.C."
Jim O'Brien,Maplewood,Minnesota,United States,"Washington,_D.C."
David Hale,Marietta,"Cobb County, Georgia",United States,"Washington,_D.C."
Brian Moore,Maquoketa,"Jackson County, Iowa",United States,"Washington,_D.C."
Hugh Douglas,Mansfield,"Richland County, Ohio",United States,"Washington,_D.C."
Billy Burns,Marietta,Georgia (U.S. state),United States,"Washington,_D.C."
Steve Sanders,Richland,Georgia (U.S. state),United States,"Washington,_D.C."
Michael Thompson,Savannah,Georgia (U.S. state),United States,"Washington,_D.C."
David Porter,Memphis,Tennessee,United States,"Washington,_D.C."
Greg Davis,Memphis,Tennessee,United States,"Washington,_D.C."
Jim Walsh,Norfolk,Virginia,United States,"Washington,_D.C."
Mark West,Petersburg,Virginia,United States,"Washington,_D.C."
Alan Campbell,Richmond,Virginia,United States,"Washington,_D.C."
Michael Foster,Richmond,Virginia,United States,"Washington,_D.C."
Helen Smith,Richmond,Virginia,United States,"Washington,_D.C."
Chris Booker,Monroeville,Alabama,United States,"Washington,_D.C."
Taylor Thompson,Montgomery,Alabama,United States,"Washington,_D.C."
John Cunningham,Montgomery,Alabama,United States,"Washington,_D.C."
James Joseph,Phenix City,Alabama,United States,"Washington,_D.C."
Savannah,Mission Viejo,California,United States,"Washington,_D.C."
Jackie Warner,Monrovia,California,United States,"Washington,_D.C."
Ian Johnson,Monrovia,California,United States,"Washington,_D.C."
John Larkin,Oakland,California,United States,"Washington,_D.C."
Scott Ross,Sacramento,California,United States,"Washington,_D.C."
Andre Schmid,Sacramento,California,United States,"Washington,_D.C."
Kevin Murphy,San Clemente,California,United States,"Washington,_D.C."
