Mark Kennedy,Benson,"Swift County, Minnesotta",United States,"Washington,_D.C."
Chris Martin,Arlington,Texass,United Statess,"Washington,_D.C."
John Kiely,Ithaca,"Tompkins County, New York",United Stattes,"Washington,_D.C."
Frank Williams,Ashburn,"Turner County, Georgia",United Statess,"Washington,_D.C."
Bill Morgan,Portland,"Washington County, Oregon",United Statess,"Washington,_D.C."
Jack Wilson,Portland,"Washington Coounty, Oregon",United Statess,"Washington,_D.C."
John Robinson,Portland,"Washington County, Oregon",UUnited States,"Washington,_D.C."
Daniel Parker,Portland,"Washington County, Oregon",United Sttates,"Washington,_D.C."
Bernard Coyne,Anthon,"Woodbury Couunty, Iowa",United SStates,"Washington,_D.C."
Brad Scott,Arcadia,Florida,United States,"Washington,_D.C."
Dick Taylor,Algona,Iowaa,United Statess,"Washington,_D.C."
Thomas Coleman,Barnstable,Massachusetts,United States,"Washington,_D.C."
John Marshall,Cambridge,Massachusettss,United Statess,"Washington,_D.C."
William Phillips,Beverly,Massachusetts,United Statess,"Washington,_D.C."
Joe Courtney,Jackson,Mississippii,United States,"Washington,_D.C."
Aaron Harper,Jackson,Mississippii,United Statess,"Washington,_D.C."
Barry Lyons,Biloxi,Mississippi,United States,"Washington,_D.C."
Jack Lewis,Portland,Oregonn,United Statess,"Washington,_D.C."
James Whalen,Portland,Oregon,United States,"Washington,_D.C."
Chris Bailey,Portland,Oregonn,United Statess,"Washington,_D.C."
Syl Johnson,Portland,Oregoon,United Statess,"Washington,_D.C."
Don Barclay,Ashland,Oregoon,United Statess,"Washington,_D.C."
Adam Warren,Birmingham,Alabamaa,United Statess,"Washington,_D.C."
Frank Cooke,Bismarck,North Dakotaa,United States,"Washington,_D.C."
Charles Reid,Mont-Tremblant,Laurentides,Canadaa,Ottawa
David Dahl,Birmingham,"Jefferson County, Alabama",United Statess,"Washington,_D.C."
Adam Warren,Birmingham,"Shelby County, Alabamaa",United States,"Washington,_D.C."
Pata,Chiba,Chiba Prefecturee,Japan,Tokyo
Joe Williams,Daisy,Georgia (U.S. state),United Statess,"Washington,_D.C."
Andrew Brown,Chesapeake,Virginiaa,United Statess,"Washington,_D.C."
Dan Jennings,Daphne,Alabamaa,United States,"Washington,_D.C."
"Richmond McDavid Flowers, Jr.",Dothan,Alabama,United Statess,"Washington,_D.C."
Sean McNamara,Burbank,California,United Statess,"Washington,_D.C."
Brett Young,Carson,California,United Statess,"Washington,_D.C."
Chad Allen,Cerritos,Californiia,United Statees,"Washington,_D.C."
Tim Harris,Compton,California,United States,"Washington,_D.C."
Anthony Johnson,Compton,Californiaa,United Statess,"Washington,_D.C."
Laura Davis,Concord,Californiaa,United States,"Washington,_D.C."
Don Rose,Covina,Californiaa,United States,"Washington,_D.C."
George Clark,Carthage,Illinoiss,United States,"Washington,_D.C."
James Whitley,Decatur,Illinoiss,United States,"Washington,_D.C."
Jerry Lambert,Clyde,Kansass,United Statess,"Washington,_D.C."
John Doll,Dodge City,Kansass,United States,"Washington,_D.C."
Ben Ryan,Brighton,Michigann,United Stattes,"Washington,_D.C."
Edward Ellis,Coldwater,Michigan,United Sttates,"Washington,_D.C."
Peter Brown,Dearborn,Michigan,United Statess,"Washington,_D.C."
Heather Williams,Dearborn,Michhigan,Unitedd States,"Washington,_D.C."
Jessica Smith,Dearborn,Michigan,United States,"Washington,_D.C."
Scott Sanderson,Dearborn,Michigan,United Statess,"Washington,_D.C."
Kevin Lynch,Bloomington,Minnesotaa,United Staates,"Washington,_D.C."
Paul H. Anderson,Eden Prairie,Minnesota,United Statess,"Washington,_D.C."
Robert Simpson,Bosworth,Missourii,United States,"Washington,_D.C."
Colin Brown,Chillicothe,Missouri,United States,"Washington,_D.C."
Paul Miller,Diamond,Miissouri,United Statess,"Washington,_D.C."
John Kirby,David City,Nebrraska,Unnited States,"Washington,_D.C."
Jason Thompson,Camden,New Jerseyy,Unitedd States,"Washington,_D.C."
Lester Smith,Concord,North Carolinaa,United Statess,"Washington,_D.C."
Tracy Johnson,Concord,North Carolina,United Statess,"Washington,_D.C."
Mark Murphy,Canton,Ohiio,United States,"Washington,_D.C."
Michael Hawkins,Canton,Ohio,United States,"Washington,_D.C."
Tony King,Canton,Ohio,Unnited States,"Washington,_D.C."
Bob Peterson,Chillicothe,Ohio,United States,"Washington,_D.C."
Ted Lewis,Circleville,Ohioo,United Statess,"Washington,_D.C."
Jane Jacobs,Cuyahoga Falls,Ohioo,United Statess,"Washington,_D.C."
Rick Middleton,Delaware,OOhio,United Statess,"Washington,_D.C."
Al Michaels,DuBois,Pennsylvaniaa,United States,"Washington,_D.C."
Barbara Morgan,Buffalo,"Wilson CCounty, Kansas",United States,"Washington,_D.C."
David Smith,Decatur,"Adams County, Indiana",United Statess,"Washington,_D.C."
Bobby Bennett,Burlington,"Alamance County, North Carolina",United Statess,"Washington,_D.C."
S. John Ross,Cumberland,"Allegany County, Maryland",United Sttates,"Washington,_D.C."
Dan Jennings,Daphne,"Baldwin County, Alabamaa",United States,"Washington,_D.C."
Jason Thompson,Camden,"Camden County, New Jerseyy",United Statess,"Washington,_D.C."
John Jenkins,Bosworth,"Carroll County, Missouuri",United States,"Washington,_D.C."
Charles Pinckney,Charleston,"Charleston County, South Carolina",United Statess,"Washington,_D.C."
Charles Martin,Canton,"Cherokee County, Georgia",United Staates,"Washington,_D.C."
Justin Lewis,Douglas,"Coffee County, Georgia",United States,"Washington,_D.C."
Jason Carter,Decatur,"DeKalb County, Georgia",United Statess,"Washington,_D.C."
Randy Scott,Decatur,"DeKalb County, Georgiaa",United Statess,"Washington,_D.C."
Scott Taylor,Defiance,"Defiance County, Ohio",United States,"Washington,_D.C."
Mark Slater,Crosby,"Divide County, North Dakota",United Statess,"Washington,_D.C."
Mike Reilly,Dubuque,"Dubuque  County, Iowa",United Statess,"Washington,_D.C."
Joe Williams,Daisy,"Evans County, Georgiaa",United Statess,"Washington,_D.C."
Kevin Patterson,Brunswick,"Glynn Couunty, Georgia",United States,"Washington,_D.C."
John King,Demorest,"Habersham County, Georgiaa",United Statess,"Washington,_D.C."
Paul H. Anderson,Eden Prairie,"Hennepin County, Minnesotaa",United Statess,"Washington,_D.C."
Mark Wilson,Cottage Grove,"Lane County, Oregon",United  States,"Washington,_D.C."
Joseph Abbott,Decatur,"Limestone Countty, Alabama",United States,"Washington,_D.C."
Jeff Smith,Columbus,"Lowndes Couunty, Mississippi",United States,"Washington,_D.C."
John Smith,Columbus,"Lowndes County, Mississippii",United States,"Washington,_D.C."
Tyson Lee,Columbus,"Lowndes County, Mississippi",United Statess,"Washington,_D.C."
James Griffin,Camilla,"Mitchell County, Georgia",United States,"Washington,_D.C."
Terry Taylor,Crestview,"Okaloosa County, Floridaa",United States,"Washington,_D.C."
Scott Gordon,Brockton,"Plymouth County, Massachusettss",Unitedd States,"Washington,_D.C."
Chris Bender,Brockton,"Plymouth County, Massachusettss",United States,"Washington,_D.C."
Nancy Wilson,Chillicothe,"Ross County, Ohio",United Statess,"Washington,_D.C."
Wayne Stevens,Chillicothe,"Ross County, Ohioo",United Statess,"Washington,_D.C."
Thomas Williams,Duluth,"St. Louis Coounty, Minnesota",United States,"Washington,_D.C."
Michael Davies,Chesterfield,"St. Louis County, Missourii",United States,"Washington,_D.C."
Michael Hawkins,Canton,"Stark County, Ohioo",Unitedd States,"Washington,_D.C."
Steve Miller,Canton,"Stark County, Ohio",United Statess,"Washington,_D.C."
Mike Barr,Canton,"Stark County, Ohio",United Stattes,"Washington,_D.C."
George Rex,Canton,"Stark County, Ohio",United States,"Washington,_D.C."
Doug Berry,Claremont,"Sullivan County, New Hampshire",United States,"Washington,_D.C."
Paul Collins,Danbury,"Woodbury County, Iowa",United Statess,"Washington,_D.C."
Leonard Johnson,Clearwater,Floridaa,Unitted States,"Washington,_D.C."
Aaron Kelly,Davenport,Floridda,Uniteed States,"Washington,_D.C."
Horace Allen,DeLand,Floridaa,United Statees,"Washington,_D.C."
James Wilson,Crawfordsville,Indianaa,Uniited States,"Washington,_D.C."
Thomas Andrews,Brockton,Massachuusetts,United Statess,"Washington,_D.C."
Frank Whitney,Brockton,Massachusettss,United States,"Washington,_D.C."
Jeff Smith,Columbus,Mississippi,United Statess,"Washington,_D.C."
John Smith,Columbus,Mississippii,United Statess,"Washington,_D.C."
John Kean,Elizabeth,Neew Jersey,United States,"Washington,_D.C."
James Manning,Elizabeth,New Jerseyy,United States,"Washington,_D.C."
Jack Marshall,El Dorado,"Butler County, Kansass",United Sttates,"Washington,_D.C."
Roger Marshall,El Dorado,"Butler County, Kansas",United  States,"Washington,_D.C."
David Green,Emporia,"Lyon County, Kanssas",United Statess,"Washington,_D.C."
Stephen Lee,Englewood,"Bergen County, New Jerseyy",United Statess,"Washington,_D.C."
Ernie Jones,Elkhart,"Elkhart County, Indiana",United Statess,"Washington,_D.C."
John Morris,Elizabeth,"Union County, New Jerseyy",United Statess,"Washington,_D.C."
James Manning,Elizabeth,"Union County, New Jerseyy",United Statess,"Washington,_D.C."
John Richardson,Durham,County Durhamm,United Kingdom,London
William Chapman,Durham,County Durham,Unitted Kingdom,London
Sarah Clark,Durham,County Durhamm,United Kingdomm,London
Joseph Gray,Durham,County Durhamm,United Kingdom,London
Christian Taylor,Fayetteville,Georgia (UU.S. state),United Statess,"Washington,_D.C."
Andrew Adams,Fayetteville,Georgia (U.S. state)),United States,"Washington,_D.C."
Corey Johnson,Forest Park,Georgia (U.S. state),United SStates,"Washington,_D.C."
John King,Gainesville,Georgia (U.S. state)),United Statess,"Washington,_D.C."
Patrick Johnson,Gainesville,Georgia (U.S. state),United Statess,"Washington,_D.C."
Josh Fields,Hull,Georgia (U.S. sstate),Uniited States,"Washington,_D.C."
Chris Beck,Jefferson,Georgia (U.S. state)),United Statess,"Washington,_D.C."
Chris Ellis,Hampton,Virginia,United States,"Washington,_D.C."
Kevin Mitchell,Harrisburg,"Cumberland County, Pennsylvaniaa",Unitted States,"Washington,_D.C."
Kris Wilson,Harrisburg,"Cumberland County, Pennsylvaniaa",United Staates,"Washington,_D.C."
Jennifer Brady,Harrisburg,"Cumberland County, Pennsylvaniaa",United States,"Washington,_D.C."
Mike Regan,Harrisburg,"Cumberland County, Pennsylvaniaa",United Statess,"Washington,_D.C."
Walter Gilbert,Fairfield,Alabamma,Unnited States,"Washington,_D.C."
Mark Thompson,Florence,Alabama,United Statess,"Washington,_D.C."
Stacy Jones,Gadsden,Alabama,United Statess,"Washington,_D.C."
Roger Brown,Hamilton,Alabamaa,United States,"Washington,_D.C."
Mick Jenkins,Huntsville,Alabamaa,Unitted States,"Washington,_D.C."
Terry Owens,Jasper,Alabamaa,United States,"Washington,_D.C."
Jim Walkup,Havana,Arkannsas,United Statess,"Washington,_D.C."
Gauge,Hot Springs,Arkansass,United States,"Washington,_D.C."
James White,Hot Springs,Arkansass,United  States,"Washington,_D.C."
Billy Taylor,Hoxie,Arkansas,United States,"Washington,_D.C."
Robert Thomas,Jacksonville,Arkansass,United States,"Washington,_D.C."
Alex Kim,Fullerton,Californiaa,United Statess,"Washington,_D.C."
Chris Holmes,Glendale,California,Unnited States,"Washington,_D.C."
Bryan Taylor,Hanford,California,Unitedd States,"Washington,_D.C."
Keith Johnson,Hanford,Californiaa,United States,"Washington,_D.C."
Tim Scott,Hanford,California,United States,"Washington,_D.C."
Mark Lee,Inglewood,California,United States,"Washington,_D.C."
Sabi,Inglewood,Californiaa,United Statess,"Washington,_D.C."
Sabi,Inglewood,Californiaa,United States,"Washington,_D.C."
Christian Friedrich,Evanston,Illinois,United Statess,"Washington,_D.C."
Brandon Brown,Houma,Loouisiana,United Statess,"Washington,_D.C."
James Young,Flint,Michigann,Unitted States,"Washington,_D.C."
Charles Smith,Flint,Michigan,United States,"Washington,_D.C."
John Sanders,Grand Island,Nebraska,United Statess,"Washington,_D.C."
Joe Harris,Fayetteville,North Carolinaa,United States,"Washington,_D.C."
Eric Hicks,Greensboro,North Carolinaa,United States,"Washington,_D.C."
Jerry Ellis,Hugo,Oklahomaa,United Statess,"Washington,_D.C."
Kevin Mitchell,Harrisburg,Pennsylvaniaa,United States,"Washington,_D.C."
Ian Williams,Johnstown,Pennsylvaniaa,Uniited States,"Washington,_D.C."
John Walker,Johnstown,Pennsylvaniaa,United Statess,"Washington,_D.C."
Robert Baker,Gainesville,"Alachua Couunty, Florida",United Statess,"Washington,_D.C."
Paul Drayton,Glen Cove,"Nassau County, New York",United States,"Washington,_D.C."
Mark Lewis,Hamilton,"Butler County, Ohio",United Statess,"Washington,_D.C."
John Woods,Johnstown,"Cambrria County, Pennsylvania",UUnited States,"Washington,_D.C."
Frank Burns,Johnstown,"Cambria County, Pennsylvania",United States,"Washington,_D.C."
Douglas Miller,Johnstown,"Cambria County, Pennsylvaniaa",United Statess,"Washington,_D.C."
Charles Dudley,Harrisburg,"Dauphin County, Pennsylvaniaa",United Sttates,"Washington,_D.C."
Timothy Davis,Gloucester,"Essex County, Massachusettss",Unitedd States,"Washington,_D.C."
James Carr,Haverhill,"Essex County, Massachusettss",United Statess,"Washington,_D.C."
Calvin Russell,Fairburn,"Fulton County, Georgiaa",United Statess,"Washington,_D.C."
Thomas Brown,Galveston,"Galveston Counnty, Texas",United Statess,"Washington,_D.C."
Jack Keenan,Greensboro,"Guilford County, North Carolinaa",United Statess,"Washington,_D.C."
Henry Williams,Greensboro,"Hale County, Alabamaa",United Statess,"Washington,_D.C."
Matt McClure,Gainesville,"Hall County, Georgia",United States,"Washington,_D.C."
Jennifer Taylor,Hoboken,"Hudson County, New Jersey",United States,"Washington,_D.C."
Richard Jordan,Holdenville,"Hughes County, Oklahomaa",United Statess,"Washington,_D.C."
Chris Beck,Jefferson,"Jackson Counnty, Georgia",United Statess,"Washington,_D.C."
Walter Gilbert,Fairfield,"Jefferson Coounty, Alabama",United States,"Washington,_D.C."
Derrick Graham,Groveland,"Lake County, Floridaa",United Statess,"Washington,_D.C."
Margaret Craven,Helena,"Lewis and Clark County, Montanaa",United  States,"Washington,_D.C."
Roger Brown,Hamilton,"Marion County, Alabama",Unitedd States,"Washington,_D.C."
Jim Lind,Isle,"Mille Lacs County, Minnesota",United States,"Washington,_D.C."
Brandon Smith,Hazard,"Perry County, Kentucky",Unitted States,"Washington,_D.C."
Mary Lambert,Helena,"Phillips County, Arkansass",United States,"Washington,_D.C."
John Hancock,Hazen,"Prairie County, Arkansas",United States,"Washington,_D.C."
John Brewer,Griffin,"Spalding County, Georgiaa",United Statess,"Washington,_D.C."
Richie Cunningham,Houma,"Terrebonnne Parish, Louisiana",United Statess,"Washington,_D.C."
Robert Jones,Jeffersonville,"Twigggs County, Georgia",United Sttates,"Washington,_D.C."
Dan Miller,Highland Park,"Wayne County, Michigann",United States,"Washington,_D.C."
Peter Marshall,Huntington,"Wayne County, West Virginiaa",United States,"Washington,_D.C."
Craig Johnson,Huntington,"Wayne County, West Virginia",United States,"Washington,_D.C."
Jimmy Stewart,Huntington,"Wayne County, West Virginia",United States,"Washington,_D.C."
Michael Ray,Eustis,Floridaa,United Statess,"Washington,_D.C."
Ryan McIntosh,Hollywood,Floorida,United Statess,"Washington,_D.C."
John Bowers,Garrett,Indiana,United Statess,"Washington,_D.C."
Jeremy Jordan,Hammond,Indianaa,United Statess,"Washington,_D.C."
Jeremy Jordan,Hammond,Inndiana,United States,"Washington,_D.C."
Alan Campbell,Homestead,"Miami-Dade County, Floridaa",United Stattes,"Washington,_D.C."
Ryan McIntosh,Hollywood,"Broward  County, Florida",United States,"Washington,_D.C."
Jack Ryan,Haverhill,Massachusetts,United States,"Washington,_D.C."
Carlos Antoine Emmons,Greenwood,Mississippii,United States,"Washington,_D.C."
Robert Kent,Indianola,Mississippii,United States,"Washington,_D.C."
James Anderson,Junction City,Arkansass,Uniteed States,"Washington,_D.C."
Jimmy Smith,Kankakee,Illinoiss,United States,"Washington,_D.C."
Al Smith,Kirkwood,Missouuri,United States,"Washington,_D.C."
Lou Brock,Kalamazoo,"Kalamazoo County, Michigan",United States,"Washington,_D.C."
Jimmy Smith,Kankakee,"Kankakeee County, Illinois",United States,"Washington,_D.C."
Brandon Williams,Kirkwood,"St. Louis County, Missourii",United Sttates,"Washington,_D.C."
Brett Williams (American football),Kissimmee,Floridda,United Statess,"Washington,_D.C."
David Robinson,Key West,Florida,United States,"Washington,_D.C."
John Patterson,Key West,Florida,United States,"Washington,_D.C."
John Elliott,Keosauqua,Iowaa,Uniteed States,"Washington,_D.C."
Frank Holder,Georgetown,Demerara-Mahaicaa,Guyanaa,"Georgetown,_Guyana"
Troy Davis,Lawrenceville,Georgia (U.S.  state),United Statess,"Washington,_D.C."
Mark Thomas,Lilburn,Georgia (U.S. statte),United Stattes,"Washington,_D.C."
Bill Copeland,Lilburn,Georgia (U.S.. state),United Statess,"Washington,_D.C."
George Foster,Macon,Georgia (U.S. staate),United Statess,"Washington,_D.C."
Vernon Smith,Macon,Georgia (U.S. state),United Statess,"Washington,_D.C."
William Lindsay,Lexington,Viirginia,United Statess,"Washington,_D.C."
Mike Hubbard,Lynchburg,Virginnia,Uniteed States,"Washington,_D.C."
George Adams,Lynchburg,Virginiaa,United Statees,"Washington,_D.C."
Chris Cook,Lynchburg,Virgginia,United States,"Washington,_D.C."
Tyler Wilson,Lynchburg,Virrginia,UUnited States,"Washington,_D.C."
Walter Schmidt,London,Arkansass,United States,"Washington,_D.C."
Jack Haley,Long Beach,Californiaa,United States,"Washington,_D.C."
Brad Wilson,Long Beach,California,United Statess,"Washington,_D.C."
Jack Smith,Long Beach,Californiaa,United Statess,"Washington,_D.C."
James McDonald,Long Beach,Californiaa,United States,"Washington,_D.C."
Ted Robinson,Long Beach,California,United States,"Washington,_D.C."
Jon Bentley,Long Beach,Caalifornia,United States,"Washington,_D.C."
Gary Holman,Long Beach,California,United States,"Washington,_D.C."
Josh Zuckerman,Los Alamitos,California,United Statess,"Washington,_D.C."
Jake Scott,Lewiston,Idaho,United States,"Washington,_D.C."
Lawrence Brown,Lawrence,Kansas,United States,"Washington,_D.C."
Chris Brown,Liberal,KKansas,Uniteed States,"Washington,_D.C."
Jim Jones,London,Kentucky,United States,"Washington,_D.C."
Jack Conway,Louisville,Kentuckyy,United Statess,"Washington,_D.C."
Mary Fisher,Louisville,Kentucky,United Statess,"Washington,_D.C."
Joel Parker,Louisville,Kentucky,United States,"Washington,_D.C."
Michael Williams,Louisville,Kentucky,United Statess,"Washington,_D.C."
Larry Clark,Louisville,Kentuucky,United  States,"Washington,_D.C."
Cameron Watson,Louisville,Kentuckyy,United States,"Washington,_D.C."
Bill White,Louisville,Kentuckyy,Unitedd States,"Washington,_D.C."
Robert Manning,Manchester,Kentuckyy,United States,"Washington,_D.C."
Joe Thomas,Lafayette,Louisiiana,United Stattes,"Washington,_D.C."
Keith Thibodeaux,Lafayette,Louissiana,United States,"Washington,_D.C."
Reggie Williams,Lake Charles,Louisiana,United States,"Washington,_D.C."
Ron Miller,Lake Charles,Louisianaa,United Statess,"Washington,_D.C."
Christopher Stone,Manchester,New Hampshire,United States,"Washington,_D.C."
Ken Wood,Lincolnton,North Carollina,United Statess,"Washington,_D.C."
Lindsay Davis,Lakewood,Ohioo,United Statess,"Washington,_D.C."
Mary Lawrence,Lorain,Ohio,United Statess,"Washington,_D.C."
Chris Brown,Liberal,"Seward County, Kansas",United Statess,"Washington,_D.C."
Travis Walton,Lima,"Allen County, Ohio",United Statess,"Washington,_D.C."
George Foster,Macon,"Bibb County, Georgia",United States,"Washington,_D.C."
Leon Williams,Macon,"Bibb Counnty, Georgia",United States,"Washington,_D.C."
Craig Stevens,Liberty,"Clay County, Missouri",United States,"Washington,_D.C."
Robert Wright,Lawton,"Comanche County, Oklahoma",United Statess,"Washington,_D.C."
Benjamin Curtis,Lawton,"Comanche County, Oklahomaa",United States,"Washington,_D.C."
Imran Khan,Madison,"Dane County, Wisconsinn",United States,"Washington,_D.C."
Blake Young,Madison,"Dane County, Wisconsinn",United States,"Washington,_D.C."
Pierre Bernard,Leon,"Decatur County, Iowaa",United Statess,"Washington,_D.C."
Bill Cronin,Lawrence,"Essex County, Massachusettss",United States,"Washington,_D.C."
Albert Cole,Lynn,"Essex County, Massachusettss",United Staates,"Washington,_D.C."
Kathy Sullivan,Manchester,"Hillsborough County, New Hampshire",United States,"Washington,_D.C."
Christopher Stone,Manchester,"Hillsborough County, New Hampshire",United  States,"Washington,_D.C."
George Benson,Madison,"Jefferson County, Indianaa",Uniited States,"Washington,_D.C."
Mary Fisher,Louisville,"Jefferson County, Kentuckyy",Uniteed States,"Washington,_D.C."
Joel Parker,Louisville,"Jefferson County, Kentucky",United States,"Washington,_D.C."
Bill White,Louisville,"Jefferson County, Kentucky",United States,"Washington,_D.C."
Rick Wilson,Louisville,"Jefferson County, Kentucky",United States,"Washington,_D.C."
Stephen Jones,Lafayette,"Lafayette Parish, Louisianaa",United Statess,"Washington,_D.C."
Randy Brown,Leesburg,"Lake County, Floridaa",United Statess,"Washington,_D.C."
Roy Rogers,Linden,"Marengo County, Alabamaa",United States,"Washington,_D.C."
John Miller,Lowell,"Middlesex County, Massachusettss",United Statess,"Washington,_D.C."
John Grady,Lowell,"Middlesex County, Massachusetts",Uniited States,"Washington,_D.C."
Frank Wilson,Malden,"Middlesex County, Massacchusetts",United  States,"Washington,_D.C."
Dusty Miller,Malvern,"Mills County, Iowaa",United States,"Washington,_D.C."
Mike Fellows,Lewiston,"Nez Perce County, Idaho",United Stattes,"Washington,_D.C."
Frank Sawyer,Mansfield,"Richland County, Ohio",United States,"Washington,_D.C."
Bob Simmons,Livingston,"Sumter County, Alabamaa",United Sttates,"Washington,_D.C."
Chris Conrad,Lafayette,"Tippecanoe County, Indiana",United Statess,"Washington,_D.C."
Jonathan Johnson,LaGrange,"Troup County, Georgiaa",United States,"Washington,_D.C."
Kevin Dean,Madison,Wisconsin,United Statess,"Washington,_D.C."
Bill Foster,Madison,Wisconsin,UUnited States,"Washington,_D.C."
Bill Collins,Madison,Wisconsin,United Statess,"Washington,_D.C."
Richard Young,Kissimmee,Florida,United Stattes,"Washington,_D.C."
Scott Adams,Lake City,Florida,United Stattes,"Washington,_D.C."
Jerry Johnson,Linn Grove,Iowaa,United Statess,"Washington,_D.C."
Dusty Miller,Malvern,Iowa,United States,"Washington,_D.C."
Bill Cronin,Lawrence,Massachusetts,United Statess,"Washington,_D.C."
Tim Callahan,Lawrence,Massachusetts,United States,"Washington,_D.C."
John Miller,Lowell,Massachusetts,United States,"Washington,_D.C."
Ed Flanagan,Lowell,Massachusetts,United Statess,"Washington,_D.C."
David Robinson,Malden,Massachusetts,United Stattes,"Washington,_D.C."
Andy Kennedy,Louisville,Mississippi,UUnited States,"Washington,_D.C."
Dick Smith,Lebanon,Oregon,United  States,"Washington,_D.C."
William Wynne,Marietta,Georgia (U.S. state),United Statess,"Washington,_D.C."
Richard Shelton,Marietta,Georgia (U.S. state),United States,"Washington,_D.C."
Eric Harris,Marietta,Georgia (U.S. state)),United States,"Washington,_D.C."
